idx	X	Y	component
404	422825.3505944949	11140.04373035393	0
405	422827.3652696852	11140.26841573636	0
406	422825.3511440513	11140.04482228645	0
407	422827.365709069	11140.26810992472	0
408	422827.3655956215	11140.26808722363	0
409	422902.664568605	11087.51138278125	0
410	422902.6635896393	11087.51244095971	0
411	422902.9760224921	11086.55157539897	0
412	422902.6646276259	11087.51142699775	0
413	422902.9769621611	11086.5515045698	0
414	422902.9768656017	11086.55144095115	0
415	422913.2400463537	11072.47253406516	0
416	422913.2404902803	11072.47207111606	0
417	422913.4872893413	11071.49281504454	0
418	422913.2401450098	11072.47255922028	0
419	422913.4885489221	11071.49262686687	0
420	422913.4885676737	11071.49273059625	0
421	422991.2812824396	10956.54810543932	0
422	422991.2813914832	10956.54809991735	0
423	422992.2332277828	10956.23213748097	0
424	422991.2819766448	10956.54820702757	0
425	422992.2333380303	10956.23189154534	0
426	422992.2335830653	10956.23171503597	0
427	423028.3426663293	10898.63487058526	0
428	423028.3395867253	10898.63556081827	0
429	423028.6927429169	10897.69311638626	0
430	423028.3431164357	10898.634594244	0
431	423028.6942950829	10897.69232025382	0
432	423028.694598699	10897.69226879677	0
433	423097.2557053051	10825.38191355789	0
434	423097.2546524141	10825.38162632485	0
435	423098.2697229458	10825.30358007234	0
436	423097.255743039	10825.38187235881	0
437	423098.2703328799	10825.30322079751	0
438	423098.270300588	10825.30326042338	0
439	423109.00744118	10817.43187515642	0
440	423109.0048705728	10817.43255692803	0
441	423109.8907884472	10816.94436128623	0
442	423109.0075487479	10817.43180071336	0
443	423109.8919253086	10816.94348071051	0
444	423109.891962018	10816.94344501614	0
445	423111.6581682203	10815.89747029496	0
446	423111.6582183967	10815.89743504406	0
447	423112.3702633522	10815.16305609763	0
448	423111.6573241799	10815.89656130545	0
449	423112.3719684847	10815.16116371861	0
450	423112.3703030272	10815.16302267951	0
451	423113.6506184355	10813.56816490709	0
452	423113.6431561306	10813.56986169739	0
453	423114.2718920658	10812.7988450481	0
454	423113.6511607525	10813.56691512469	0
455	423114.2765666981	10812.79866038564	0
456	423114.2765666972	10812.7986603853	0
457	423140.7046290999	10788.72913029132	0
458	423140.7044751314	10788.72953378269	0
459	423143.7674921072	10785.99116199213	0
460	423140.7046635012	10788.72919357442	0
461	423143.7649507357	10785.98512673956	0
462	423143.7650817599	10785.98485114127	0
463	423147.2419695278	10779.63137730889	0
464	423147.2404546427	10779.63221243795	0
465	423147.9850524993	10777.74272407472	0
466	423147.241898895	10779.63151491216	0
467	423147.9970142536	10777.73606459054	0
468	423147.9969598016	10777.73612023756	0
469	423148.9368882084	10774.81062881238	0
470	423148.9260744344	10774.81688438902	0
471	423149.3300034393	10773.87571169837	0
472	423148.9369076386	10774.81060628913	0
473	423149.3320360275	10773.87364767942	0
474	423149.3321771661	10773.87338661222	0
475	423151.4969388834	10768.12352128872	0
476	423151.4920971547	10768.12235440459	0
477	423151.8236968646	10766.10925101542	0
478	423151.4967788571	10768.12371525144	0
479	423151.8244304839	10766.10845622187	0
480	423151.8237182077	10766.10915721769	0
481	423152.2356757363	10765.17292135002	0
482	423152.2363990757	10765.17310079319	0
483	423152.5505236892	10764.20900962446	0
484	423152.2378014802	10765.17350364114	0
485	423152.5514296264	10764.20882333579	0
486	423152.5515130611	10764.20862212594	0
487	423153.2033120238	10762.28106173851	0
488	423153.2034021029	10762.28091636173	0
489	423153.5970888066	10761.33174043631	0
490	423153.2094320704	10762.28131447689	0
491	423153.5981327881	10761.33165070631	0
492	423153.5979772887	10761.33176831076	0
493	423158.1959973562	10749.93206625766	0
494	423158.1787526172	10749.93889229499	0
495	423158.8872390616	10749.184759639	0
496	423158.1959733054	10749.93220002673	0
497	423158.8885419706	10749.18390448861	0
498	423158.8886529678	10749.18404722181	0
499	423160.1263004353	10746.382414566	0
500	423160.1132162721	10746.37281878152	0
501	423160.4113447397	10745.4117107125	0
502	423160.1264837957	10746.3823435713	0
503	423160.4232608955	10745.40864730326	0
504	423160.4111144937	10745.41195127838	0
505	423162.864236786	10742.09139821415	0
506	423162.8625563435	10742.09347506298	0
507	423163.2889359731	10741.1906587873	0
508	423162.8645784135	10742.09086891822	0
509	423163.2965293242	10741.18000387121	0
510	423163.288984445	10741.19054415283	0
511	423193.1430813394	10671.13633896897	0
512	423193.1316367174	10671.1414276648	0
513	423193.2313193558	10670.17916586181	0
514	423193.1432780623	10671.1363572558	0
515	423193.4364803994	10670.12734583008	0
516	423193.4365191662	10670.12737509993	0
517	423294.8470936197	10554.92085527457	0
518	423294.8380420275	10554.92324088974	0
519	423295.3383124291	10554.05115833052	0
520	423294.8469489287	10554.92086904744	0
521	423295.3633882497	10554.05437047965	0
522	423295.3633339453	10554.05453204282	0
523	423302.7299835482	10550.16957644792	0
524	423302.7257706329	10550.17246134113	0
525	423303.6310446236	10549.62713349831	0
526	423302.7306565876	10550.16909356282	0
527	423303.6317070079	10549.62680686205	0
528	423303.6306735767	10549.62691855733	0
529	423305.3678514551	10548.56808710321	0
530	423305.3678514558	10548.56808710246	0
531	423307.3288608593	10547.83820682328	0
532	423305.3700819387	10548.56495409316	0
533	423307.3424316298	10547.8249178225	0
534	423307.3422419483	10547.8250071652	0
535	423309.0330866612	10546.58918379939	0
536	423309.0094888957	10546.60948730869	0
537	423309.9109021761	10546.1295760966	0
538	423309.0335610182	10546.58915662091	0
539	423309.9427176211	10546.10129593801	0
540	423309.9429345817	10546.10113305615	0
541	423310.7402912786	10545.3393442203	0
542	423310.7321550035	10545.34589412112	0
543	423311.6749445486	10544.89179391454	0
544	423310.7401190637	10545.33938520004	0
545	423311.6801418118	10544.88648770375	0
546	423311.679830903	10544.8866869429	0
547	423313.7763217562	10542.32573173336	0
548	423313.768310984	10542.33092202641	0
549	423315.540362286	10540.91172238983	0
550	423313.7763356054	10542.32535642847	0
551	423315.5436298883	10540.88169665178	0
552	423315.5443049	10540.8808171244	0
553	423317.0590346007	10539.08837758592	0
554	423317.0427048323	10539.0996922209	0
555	423318.113853205	10538.49712467859	0
556	423317.0580395347	10539.08956697295	0
557	423318.1190769128	10538.49064420618	0
558	423318.1197055673	10538.4902147685	0
559	423319.1578731897	10537.32397969815	0
560	423319.041604152	10537.57654280014	0
561	423319.3805341187	10536.84914366281	0
