idx	X	Y	component
398	1040.373140541604	392923.0976426895	0
399	1039.129310538992	392906.0156075708	0
400	1039.129590193974	392906.0161437152	0
401	1039.263516786392	392904.9919870881	0
402	1039.175763958367	392906.0020069252	0
403	1039.269926894922	392904.9853879567	0
404	1039.269926893874	392904.9853879567	0
405	1039.297939415206	392899.5535064308	0
406	1039.299845571164	392899.5531146321	0
407	1039.641039196402	392897.6431019389	0
408	1039.339112713002	392899.5542405255	0
409	1039.671079721767	392897.6501033899	0
410	1039.671353550511	392897.6491884138	0
411	1040.842421592912	392872.9069326923	0
412	1040.842421593377	392872.9069326931	0
413	1040.272273125825	392872.0203394603	0
414	1040.872065080446	392872.9076314226	0
415	1040.282318411861	392872.0148645163	0
416	1040.276284015039	392872.0155200036	0
417	1040.490206050687	392867.4528871172	0
418	1040.490046892897	392867.4524602928	0
419	1039.978503894061	392865.8051215513	0
420	1040.60093043861	392867.3886273537	0
421	1040.115078988019	392865.7656159338	0
422	1039.982060156413	392865.8043624377	0
423	1030.468953814241	392817.4837713569	0
424	1030.46794410341	392817.4822005592	0
425	1031.70062488073	392816.3544912973	0
426	1030.254944335786	392817.5593734367	0
427	1032.104037229437	392816.2115757393	0
428	1031.701566211763	392816.3531107459	0
429	1003.076729486464	392714.464113518	0
430	1003.077319928329	392714.4534312122	0
431	1002.892046427471	392713.4732457777	0
432	1003.07726609509	392714.4645859963	0
433	1002.901368309162	392713.4631973246	0
434	1002.893921754323	392713.469961594	0
435	1002.453259298927	392711.5838544917	0
436	1002.451740366989	392711.5853222137	0
437	1001.932372869109	392710.8247642205	0
438	1002.461205831729	392711.5809921008	0
439	1002.041323362617	392710.7927799214	0
440	1002.043749862351	392710.7921037144	0
441	1000.186813229346	392527.8143958766	0
442	1000.185576884192	392527.8151060246	0
443	1000	392526.902793759	0
444	1000.199199747178	392527.8033511015	0
445	1000.055766143021	392526.9011430765	0
446	1000.055316510843	392526.8990106379	0
447	1000.682295245351	392525.1348407151	0
448	1000.683481183369	392525.1323139773	0
449	1000.98690489796	392524.040193196	0
450	1000.689684740966	392525.1370091487	0
451	1003.080954256235	392525.0537849667	0
452	1000.982887251885	392524.0413657411	0
453	1004.004944117158	392455.4811552598	0
454	1003.792182754842	392455.3266191802	0
455	1002.253297739313	392454.5095793247	0
456	1004.018307066057	392455.4888242058	0
457	1002.215929090278	392454.5068588073	0
458	1002.253005829756	392454.5110508943	0
459	1012.836355312378	392380.4443348357	0
460	1012.837589866482	392380.4448728794	0
461	1013.488758014981	392379.8772049218	0
462	1012.964069266454	392380.5161583555	0
463	1013.988742013695	392379.7324016598	0
464	1013.492792083183	392379.8639245548	0
465	1453.329108465347	383437.3172981173	0
466	1453.328096873593	383437.3190626791	0
467	1454.26668880356	383437.363399078	0
468	1453.446158301551	383437.2242251233	0
469	1454.447532556253	383437.0818474436	0
470	1454.445259479689	383437.0828025923	0
471	1071.432013335987	382340.4222912723	0
472	1071.432730359724	382340.4234409086	0
473	1070.332288677571	382340.1274029884	0
474	1072.009154559113	382340.6152133595	0
475	1070.353920419933	382340.1459360037	0
476	1070.353920419235	382340.145936003	0
477	10325.20050355257	383612.7308843802	0
478	10326.07651472301	383621.3786648808	0
479	8341.427630397491	361480.3831748592	0
480	8341.383157839649	361480.3875876269	0
481	8340.449850106728	361480.0917546674	0
482	8341.427174002049	361480.3739541052	0
483	8340.466461127973	361480.0941111512	0
484	8340.447866122704	361480.0979909698	0
485	8327.389184524654	361334.0126141649	0
486	8327.385686603026	361334.0159292985	0
487	8326.462332231342	361331.7675036375	0
488	8327.387715485995	361334.0012569544	0
489	8326.495360805304	361331.8075935012	0
490	8326.467478958424	361331.7781118847	0
491	8322.826152942842	361303.5481045841	0
492	8322.804299090174	361303.5481271828	0
493	8322.579119239235	361302.2126329281	0
